time,binance,okx,spread_bps,elapsed_s,signal
14:18:17,77168.63,77175.8,-0.9,0.14,
14:18:32,77168.63,77175.7,-0.9,0.17,
14:18:32,77168.63,77175.7,-0.9,0.19,
14:18:39,77173.42,77179.7,-0.8,0.14,
14:18:39,77173.42,77179.7,-0.8,0.14,
14:18:47,77173.41,77179.6,-0.8,0.16,
14:19:02,77173.42,77178.6,-0.7,0.13,
14:19:02,77173.42,77178.7,-0.7,0.13,
14:19:09,77173.42,77175.0,-0.2,0.14,
14:19:09,77173.42,77175.0,-0.2,0.16,
14:19:17,77173.41,77171.6,0.2,0.18,
14:19:17,77173.41,77171.5,0.2,0.21,
14:19:32,77158.04,77159.5,-0.2,0.15,
14:19:32,77158.04,77159.5,-0.2,0.15,
14:19:39,77158.04,77150.7,1.0,0.14,
14:19:39,77158.04,77150.7,1.0,0.14,
14:19:47,77144.61,77144.0,0.1,0.15,
14:19:47,77144.61,77147.3,-0.3,0.24,
14:20:02,77137.94,77143.7,-0.7,0.24,
14:20:09,77137.93,77143.7,-0.7,0.14,
14:20:09,77137.93,77143.8,-0.8,0.14,
14:20:17,77131.62,77135.9,-0.6,0.13,
14:20:17,77131.62,77135.9,-0.6,0.14,
14:20:32,77131.63,77136.0,-0.6,0.13,
14:20:32,77131.63,77135.9,-0.6,0.15,
14:20:39,77131.62,77137.8,-0.8,0.13,
14:20:39,77131.62,77137.8,-0.8,0.14,
14:20:47,77115.95,77115.4,0.1,0.13,
14:20:47,77115.95,77115.4,0.1,0.14,
14:21:02,77115.96,77121.5,-0.7,0.15,
14:21:02,77115.96,77115.5,0.1,0.18,
14:21:09,77122.75,77133.7,-1.4,0.14,
14:21:09,77122.75,77133.7,-1.4,0.15,
14:21:17,77130.81,77133.7,-0.4,0.14,
14:21:17,77130.81,77133.6,-0.4,0.15,
14:21:32,77112.07,77119.3,-0.9,0.13,
14:21:32,77112.07,77119.3,-0.9,0.14,
14:21:39,77112.07,77119.4,-1.0,0.14,
14:21:39,77112.07,77119.4,-1.0,0.14,
14:21:47,77112.06,77119.3,-0.9,0.13,
14:21:47,77112.06,77119.3,-0.9,0.13,
14:22:02,77112.07,77119.3,-0.9,0.12,
14:22:02,77112.07,77119.4,-1.0,0.13,
14:22:09,77113.46,77120.0,-0.8,0.21,
14:22:09,77113.46,77119.9,-0.8,0.2,
14:22:17,77118.84,77127.2,-1.1,0.13,
14:22:17,77118.84,77127.2,-1.1,0.14,
14:22:32,77118.83,77127.2,-1.1,0.13,
14:22:32,77118.83,77127.2,-1.1,0.14,
14:22:39,77116.69,77121.6,-0.6,0.14,
14:22:47,77116.7,77121.6,-0.6,0.16,
14:22:47,77116.7,77121.7,-0.6,0.21,
14:23:02,77117.09,77124.9,-1.0,0.15,
14:23:02,77117.09,77124.9,-1.0,0.15,
14:23:09,77117.1,77125.0,-1.0,0.14,
14:23:09,77117.1,77125.0,-1.0,0.14,
14:23:17,77121.61,77125.7,-0.5,0.15,
14:23:17,77121.61,77125.7,-0.5,0.14,
14:23:32,77121.61,77127.0,-0.7,0.13,
14:23:39,77129.31,77131.0,-0.2,0.13,
14:23:39,77129.31,77131.0,-0.2,0.13,
14:23:47,77129.31,77130.9,-0.2,0.19,
14:23:47,77129.31,77131.0,-0.2,0.17,
14:24:02,77123.34,77129.4,-0.8,0.14,
14:24:02,77123.34,77129.4,-0.8,0.19,
14:24:09,77123.33,77120.9,0.3,0.14,
14:24:09,77123.33,77120.9,0.3,0.14,
14:24:17,77123.33,77123.2,0.0,0.14,
14:24:17,77123.33,77123.2,0.0,0.15,
14:24:32,77123.34,77123.2,0.0,0.14,
14:24:32,77123.34,77123.2,0.0,0.14,
14:24:39,77140.29,77142.4,-0.3,0.15,
14:24:39,77140.29,77142.4,-0.3,0.15,
14:24:47,77140.29,77142.3,-0.3,0.15,
14:24:47,77140.29,77142.4,-0.3,0.15,
14:25:02,77145.57,77153.8,-1.1,0.14,
14:25:02,77145.57,77153.8,-1.1,0.15,
14:25:09,77158.42,77163.7,-0.7,0.14,
14:25:09,77158.43,77163.7,-0.7,0.2,
14:25:17,77164.98,77171.0,-0.8,0.14,
14:25:17,77164.98,77171.0,-0.8,0.14,
14:25:32,77164.99,77171.0,-0.8,0.15,
14:25:32,77164.99,77171.0,-0.8,0.2,
14:25:39,77164.99,77171.0,-0.8,0.14,
14:25:39,77164.99,77171.0,-0.8,0.15,
14:25:47,77173.4,77173.5,-0.0,0.13,
14:25:47,77173.4,77173.5,-0.0,0.14,
14:26:02,77169.57,77177.8,-1.1,0.14,
14:26:02,77169.57,77177.8,-1.1,0.14,
14:26:09,77169.57,77177.8,-1.1,0.14,
14:26:17,77169.58,77177.7,-1.1,0.13,
14:26:17,77169.58,77177.7,-1.1,0.15,
14:26:32,77146.18,77149.8,-0.5,0.14,
14:26:32,77146.18,77149.8,-0.5,0.13,
14:26:39,77146.17,77149.9,-0.5,0.14,
14:26:39,77146.17,77149.9,-0.5,0.14,
14:26:47,77142.0,77144.4,-0.3,0.14,
14:26:47,77142.0,77144.5,-0.3,0.16,
14:27:02,77142.01,77147.4,-0.7,0.2,
14:27:02,77142.01,77149.7,-1.0,0.32,
14:27:09,77142.01,77147.3,-0.7,0.21,
14:27:09,77142.01,77147.4,-0.7,0.25,
14:27:17,77142.01,77147.3,-0.7,0.24,
14:27:18,77142.01,77147.3,-0.7,0.39,
14:27:32,77142.01,77147.3,-0.7,0.26,
14:27:33,77142.01,77147.3,-0.7,0.28,
14:27:39,77152.54,77160.0,-1.0,0.26,
14:27:39,77152.54,77159.9,-1.0,0.35,
14:27:47,77152.53,77148.7,0.5,0.16,
14:27:47,77152.53,77148.8,0.5,0.19,
14:28:02,77146.43,77151.4,-0.6,0.13,
14:28:02,77146.43,77151.4,-0.6,0.13,
14:28:09,77147.13,77155.3,-1.1,0.14,
14:28:09,77147.13,77155.3,-1.1,0.14,
14:28:17,77147.14,77155.3,-1.1,0.14,
14:28:17,77147.14,77155.3,-1.1,0.14,
14:28:32,77147.14,77155.2,-1.0,0.14,
14:28:32,77147.14,77155.3,-1.1,0.26,
14:28:39,77156.9,77159.8,-0.4,0.14,
14:28:39,77156.9,77159.9,-0.4,0.14,
14:28:47,77156.9,77159.8,-0.4,0.13,
14:28:47,77156.9,77159.8,-0.4,0.13,
14:29:02,77162.18,77165.2,-0.4,0.17,
14:29:02,77162.18,77165.2,-0.4,0.24,
14:29:09,77162.18,77165.3,-0.4,0.14,
14:29:09,77162.18,77165.3,-0.4,0.16,
14:29:17,77150.03,77156.4,-0.8,0.15,
14:29:17,77150.03,77156.4,-0.8,0.15,
14:29:32,77150.03,77148.7,0.2,0.14,
14:29:32,77150.03,77148.8,0.2,0.14,
14:29:39,77150.03,77148.8,0.2,0.15,
14:29:39,77150.03,77148.8,0.2,0.14,
14:29:47,77150.03,77148.8,0.2,0.13,
14:29:47,77150.03,77148.8,0.2,0.15,
14:30:02,77159.2,77155.2,0.5,0.13,
14:30:02,77159.21,77155.1,0.5,0.2,
14:30:09,77164.52,77165.1,-0.1,0.13,
14:30:09,77164.52,77165.2,-0.1,0.13,
14:30:17,77156.8,77164.6,-1.0,0.14,
14:30:17,77156.8,77164.5,-1.0,0.24,
14:30:32,77143.0,77144.9,-0.2,0.13,
14:30:32,77143.0,77146.6,-0.5,0.13,
14:30:39,77143.0,77146.6,-0.5,0.14,
14:30:39,77143.0,77146.6,-0.5,0.17,
14:30:47,77143.01,77146.5,-0.5,0.14,
14:30:47,77143.01,77146.5,-0.5,0.15,
14:31:02,77143.01,77146.6,-0.5,0.14,
14:31:02,77143.01,77146.5,-0.5,0.16,
14:31:09,77143.0,77146.6,-0.5,0.14,
14:31:09,77143.0,77146.6,-0.5,0.14,
14:31:17,77143.0,77146.5,-0.5,0.13,
14:31:17,77143.0,77146.6,-0.5,0.15,
14:31:32,77149.59,77152.2,-0.3,0.14,
14:31:32,77149.59,77152.3,-0.4,0.17,
14:31:39,77146.23,77144.5,0.2,0.15,
14:31:39,77146.23,77144.5,0.2,0.26,
14:31:47,77146.23,77150.1,-0.5,0.14,
14:31:47,77146.23,77150.1,-0.5,0.14,
14:32:02,77146.24,77152.1,-0.8,0.13,
14:32:02,77146.24,77152.1,-0.8,0.15,
14:32:09,77146.23,77152.1,-0.8,0.14,
14:32:09,77146.23,77152.1,-0.8,0.14,
14:32:17,77141.18,77152.1,-1.4,0.13,
14:32:17,77140.29,77140.3,-0.0,0.14,
14:32:32,77132.7,77132.9,-0.0,0.15,
14:32:32,77132.7,77132.9,-0.0,0.19,
14:32:39,77132.71,77132.8,-0.0,0.15,
14:32:39,77132.71,77132.9,-0.0,0.16,
14:32:47,77132.71,77135.0,-0.3,0.15,
14:32:47,77132.71,77135.0,-0.3,0.16,
14:33:02,77132.7,77135.0,-0.3,0.21,
14:33:02,77132.7,77134.9,-0.3,0.18,
14:33:09,77127.27,77135.0,-1.0,0.17,
14:33:09,77127.27,77135.0,-1.0,0.21,
14:33:17,77127.28,77135.0,-1.0,0.13,
14:33:17,77127.28,77134.9,-1.0,0.14,
14:33:32,77133.0,77138.4,-0.7,0.13,
14:33:32,77133.0,77138.5,-0.7,0.16,
14:33:39,77132.99,77138.4,-0.7,0.13,
14:33:39,77132.99,77138.4,-0.7,0.13,
14:33:47,77133.0,77138.4,-0.7,0.14,
14:33:47,77133.0,77138.4,-0.7,0.21,
14:34:02,77129.66,77132.1,-0.3,0.14,
14:34:02,77129.66,77132.1,-0.3,0.2,
14:34:09,77129.65,77132.1,-0.3,0.14,
14:34:09,77129.65,77132.1,-0.3,0.14,
14:34:17,77129.65,77135.9,-0.8,0.13,
14:34:18,77129.65,77135.9,-0.8,0.59,
14:35:05,77169.99,77170.0,-0.0,0.27,
14:35:05,77169.99,77170.0,-0.0,0.45,
14:35:09,77170.0,77174.4,-0.6,0.2,
14:35:09,77170.0,77174.3,-0.6,0.23,
14:35:17,77170.0,77174.4,-0.6,0.2,
14:35:17,77170.0,77174.4,-0.6,0.24,
14:35:32,77170.0,77170.2,-0.0,0.19,
14:35:33,77170.0,77170.2,-0.0,0.36,
14:35:39,77169.99,77170.1,-0.0,0.2,
14:35:39,77169.99,77170.2,-0.0,0.25,
14:35:47,77170.0,77170.1,-0.0,0.19,
14:35:47,77170.0,77170.1,-0.0,0.17,
14:36:02,77159.96,77159.4,0.1,0.14,
14:36:02,77159.96,77159.4,0.1,0.14,
14:36:09,77159.97,77159.7,0.0,0.15,
14:36:09,77159.97,77159.6,0.0,0.14,
14:36:17,77159.96,77159.6,0.0,0.14,
14:36:17,77159.96,77159.6,0.0,0.17,
14:36:32,77159.96,77159.6,0.0,0.13,
14:36:32,77159.96,77159.6,0.0,0.15,
14:36:39,77159.96,77162.7,-0.4,0.14,
14:36:39,77159.96,77162.7,-0.4,0.17,
14:36:47,77152.53,77159.6,-0.9,0.19,
14:36:47,77152.53,77159.7,-0.9,0.19,
14:37:02,77145.26,77152.4,-0.9,0.14,
14:37:09,77145.26,77144.7,0.1,0.15,
14:37:09,77145.26,77144.8,0.1,0.15,
14:37:17,77136.74,77138.2,-0.2,0.14,
14:37:32,77134.65,77134.0,0.1,0.14,
14:37:32,77134.65,77133.9,0.1,0.15,
14:38:12,77117.1,77119.4,-0.3,0.19,
14:38:12,77117.1,77119.4,-0.3,0.19,
14:38:12,77117.1,77119.5,-0.3,0.14,
14:38:12,77117.1,77119.4,-0.3,0.16,
14:38:27,77117.1,77119.4,-0.3,0.14,
14:38:27,77117.1,77119.4,-0.3,0.14,
14:38:39,77110.05,77119.2,-1.2,0.15,
14:38:39,77110.05,77119.3,-1.2,0.17,
14:38:42,77110.04,77119.2,-1.2,0.14,
14:38:42,77110.04,77119.2,-1.2,0.14,
14:39:28,77046.01,77041.6,0.6,0.25,
14:39:28,77046.01,77041.7,0.6,0.38,
14:39:39,77046.01,77041.7,0.6,0.16,
14:39:39,77046.01,77041.7,0.6,0.16,
14:39:40,77046.0,77041.7,0.6,0.21,
14:39:40,77046.0,77041.7,0.6,0.21,
14:39:55,77053.21,77056.8,-0.5,0.24,
14:39:55,77053.21,77056.8,-0.5,0.31,
14:40:09,77053.22,77056.9,-0.5,0.18,
14:40:10,77051.31,77056.8,-0.7,0.16,
14:40:10,77051.31,77056.9,-0.7,0.16,
14:40:25,77046.01,77041.4,0.6,0.15,
14:40:25,77046.01,77041.4,0.6,0.15,
14:40:39,77046.01,77045.2,0.1,0.14,
14:40:40,77046.01,77045.1,0.1,0.14,
14:40:40,77046.01,77045.2,0.1,0.19,
14:40:55,77046.0,77045.2,0.1,0.15,
14:40:55,77046.0,77045.1,0.1,0.15,
14:41:09,77023.55,77031.7,-1.1,0.14,
14:41:09,77023.55,77031.7,-1.1,0.17,
14:41:10,77023.55,77021.0,0.3,0.17,
14:41:10,77023.55,77021.0,0.3,0.17,
14:41:25,77018.89,77018.3,0.1,0.13,
14:41:25,77018.89,77018.3,0.1,0.14,
14:41:39,77018.89,77018.3,0.1,0.15,
14:41:39,77018.89,77018.3,0.1,0.19,
14:41:40,77018.89,77018.3,0.1,0.14,
14:41:40,77018.89,77018.3,0.1,0.14,
14:41:55,77018.89,77018.3,0.1,0.14,
14:41:55,77018.89,77018.3,0.1,0.14,
14:42:09,76965.41,76972.6,-0.9,0.22,
14:42:09,76965.41,76971.0,-0.7,0.34,
14:42:10,76965.42,76970.8,-0.7,0.17,
14:42:10,76965.42,76970.8,-0.7,0.21,
14:42:25,76988.65,76989.5,-0.1,0.22,
14:42:25,76988.65,76999.3,-1.4,0.26,
14:42:39,77013.54,77019.9,-0.8,0.26,
14:42:39,77013.54,77020.0,-0.8,0.26,
14:42:40,77013.55,77019.9,-0.8,0.2,
14:42:40,77013.55,77019.9,-0.8,0.42,
14:42:55,77022.47,77023.6,-0.1,0.21,
14:42:55,77022.47,77023.6,-0.1,0.4,
14:43:09,77020.25,77023.6,-0.4,0.14,
14:43:09,77020.25,77023.6,-0.4,0.39,
14:43:10,76998.54,76995.9,0.3,0.14,
14:43:10,76998.54,77023.5,-3.2,0.14,
14:43:25,76980.64,76984.1,-0.4,0.13,
14:43:25,76980.64,76984.0,-0.4,0.21,
14:43:39,76976.79,76980.5,-0.5,0.15,
14:43:39,76976.79,76980.6,-0.5,0.18,
14:43:40,76976.8,76980.6,-0.5,0.15,
14:43:40,76976.8,76980.6,-0.5,0.17,
14:43:55,76976.79,76980.5,-0.5,0.13,
14:43:55,76976.79,76980.5,-0.5,0.13,
14:44:09,76976.8,76980.4,-0.5,0.15,
14:44:09,76976.8,76980.4,-0.5,0.15,
14:44:10,76976.79,76980.4,-0.5,0.14,
14:44:10,76976.79,76980.5,-0.5,0.14,
14:44:25,76986.27,76982.8,0.5,0.15,
14:44:25,76986.27,76982.7,0.5,0.14,
14:44:39,77014.99,77020.0,-0.7,0.16,
14:44:39,77014.99,77020.0,-0.7,0.26,
14:44:40,77045.6,77020.0,3.3,0.13,
14:44:40,77045.6,77034.4,1.5,0.13,
14:44:55,77066.0,77064.6,0.2,0.15,
14:44:55,77066.0,77064.6,0.2,0.14,
14:45:09,77066.01,77071.9,-0.8,0.26,
14:45:09,77066.01,77072.0,-0.8,0.23,
14:45:10,77066.01,77072.0,-0.8,0.2,
14:45:10,77066.01,77072.0,-0.8,0.16,
14:45:25,77073.71,77076.9,-0.4,0.21,
14:45:25,77073.71,77077.0,-0.4,0.27,
14:45:39,77073.71,77070.7,0.4,0.33,
14:45:39,77073.71,77070.7,0.4,0.34,
14:45:40,77073.72,77070.8,0.4,0.15,
14:45:40,77073.72,77070.8,0.4,0.22,
14:46:28,77034.02,77026.1,1.0,0.27,
14:46:28,77034.02,77026.1,1.0,0.33,
14:46:39,77031.7,77026.1,0.7,0.19,
14:46:39,77031.7,77026.1,0.7,0.42,
14:46:40,77024.68,77026.1,-0.2,0.23,
14:46:40,77024.67,77026.1,-0.2,0.38,
14:46:55,77017.44,77022.4,-0.6,0.17,
14:46:55,77017.44,77022.4,-0.6,0.29,
14:47:09,77017.43,77019.2,-0.2,0.14,
14:47:09,77017.43,77019.2,-0.2,0.16,
14:47:10,77017.43,77019.3,-0.2,0.14,
14:47:10,77017.43,77019.3,-0.2,0.14,
14:47:25,77006.26,77009.9,-0.5,0.13,
14:47:25,77006.26,77010.0,-0.5,0.16,
14:47:39,76996.3,77001.7,-0.7,0.15,
14:47:39,76996.3,77001.6,-0.7,0.15,
14:47:40,77002.86,77009.9,-0.9,0.15,
14:47:40,77002.86,77009.9,-0.9,0.15,
14:47:55,77006.25,77009.9,-0.5,0.14,
14:47:55,77006.25,77009.9,-0.5,0.14,
14:48:09,77006.25,77009.8,-0.5,0.14,
14:48:09,77006.25,77009.8,-0.5,0.15,
14:48:10,77006.26,77009.8,-0.5,0.14,
14:48:10,77006.26,77009.8,-0.5,0.16,
14:48:25,76997.55,77000.1,-0.3,0.15,
14:48:25,76997.55,77000.1,-0.3,0.14,
14:48:39,76994.73,76991.0,0.5,0.15,
14:48:39,76994.73,76991.0,0.5,0.17,
14:48:40,76988.04,76991.1,-0.4,0.14,
14:48:40,76988.04,76991.0,-0.4,0.15,
14:48:55,76994.74,76996.4,-0.2,0.16,
14:48:55,76994.74,76996.5,-0.2,0.16,
14:49:09,76993.87,76993.5,0.0,0.13,
14:49:09,76993.87,76993.4,0.1,0.14,
14:49:10,76993.87,76993.4,0.1,0.15,
14:49:10,76993.87,76993.5,0.0,0.15,
14:49:25,76988.01,76992.2,-0.5,0.13,
14:49:39,76990.0,76993.3,-0.4,0.12,
14:49:39,76990.0,76993.4,-0.4,0.13,
14:49:40,76990.0,76993.4,-0.4,0.14,
14:49:40,76990.0,76993.4,-0.4,0.24,
14:49:55,76982.03,76990.0,-1.0,0.16,
14:49:55,76982.03,76990.0,-1.0,0.17,
14:50:09,76985.56,76989.9,-0.6,0.44,
14:50:09,76985.56,76989.8,-0.6,0.48,
14:50:10,76987.1,76989.8,-0.4,0.45,
14:50:11,76987.1,76989.8,-0.4,0.45,
14:50:25,76956.13,76976.1,-2.6,0.21,
14:50:25,76956.13,76976.1,-2.6,0.25,
14:50:39,76897.6,76891.1,0.8,0.29,
14:50:39,76897.61,76891.1,0.8,0.38,
14:50:40,76904.14,76901.2,0.4,0.18,
14:50:40,76904.14,76908.3,-0.5,0.18,
14:50:55,76908.55,76916.3,-1.0,0.26,
14:50:55,76908.55,76916.4,-1.0,0.34,
14:51:09,76914.52,76915.1,-0.1,0.36,
14:51:10,76914.52,76909.9,0.6,0.45,
14:51:10,76914.51,76909.8,0.6,0.25,
14:51:10,76914.51,76909.8,0.6,0.35,
14:51:25,76918.76,76918.1,0.1,0.29,
14:51:25,76918.76,76918.1,0.1,0.39,
14:51:39,76896.91,76898.4,-0.2,0.2,
14:51:39,76896.91,76898.4,-0.2,0.31,
14:51:40,76909.11,76898.5,1.4,0.34,
14:51:40,76909.11,76898.4,1.4,0.35,
14:51:55,76919.55,76924.6,-0.7,0.36,
14:51:56,76919.55,76924.5,-0.6,0.54,
14:52:09,76936.8,76938.3,-0.2,0.13,
14:52:09,76936.8,76938.3,-0.2,0.13,
14:52:10,76936.8,76941.2,-0.6,0.13,
14:52:10,76936.8,76941.1,-0.6,0.16,
14:52:25,76936.7,76926.4,1.3,0.16,
14:52:25,76936.7,76926.4,1.3,0.17,
14:52:39,76936.7,76939.9,-0.4,0.14,
14:52:40,76948.72,76945.0,0.5,0.14,
14:52:40,76948.72,76947.9,0.1,0.14,
14:52:55,76955.64,76960.0,-0.6,0.17,
14:52:55,76955.64,76960.0,-0.6,0.19,
14:53:09,76990.6,76990.6,0.0,0.14,
14:53:09,76990.6,76988.0,0.3,0.21,
14:53:10,76990.6,76990.5,0.0,0.15,
14:53:10,76990.6,76990.5,0.0,0.17,
14:53:25,76967.46,76964.8,0.3,0.15,
14:53:25,76967.46,76964.7,0.4,0.18,
14:53:39,76987.65,76986.3,0.2,0.13,
14:53:39,76987.65,76986.3,0.2,0.14,
14:53:40,76987.65,76986.4,0.2,0.15,
14:53:40,76987.65,76986.4,0.2,0.15,
14:53:55,76988.0,76981.5,0.8,0.14,
14:53:55,76988.0,76981.6,0.8,0.14,
14:54:09,76987.64,76990.0,-0.3,0.15,
14:54:09,76987.64,76990.0,-0.3,0.15,
14:54:10,76987.64,76982.8,0.6,0.23,
14:54:10,76987.64,76982.8,0.6,0.26,
14:54:25,76975.92,76979.6,-0.5,0.24,
14:54:25,76975.92,76979.6,-0.5,0.23,
14:54:39,76987.64,76990.0,-0.3,0.21,
14:54:39,76987.64,76990.0,-0.3,0.24,
14:54:40,76987.65,76990.1,-0.3,0.2,
14:54:40,76987.65,76990.1,-0.3,0.24,
14:54:55,76996.28,76990.0,0.8,0.17,
14:54:55,76996.28,76990.1,0.8,0.21,
14:55:09,77008.37,77008.5,-0.0,0.22,
14:55:09,77008.37,77008.5,-0.0,0.29,
14:55:11,77020.71,77016.2,0.6,0.47,
14:55:25,77034.31,77033.8,0.1,0.23,
14:55:25,77034.31,77033.8,0.1,0.25,
14:55:39,77043.71,77040.8,0.4,0.21,
14:55:39,77043.71,77040.9,0.4,0.39,
14:55:40,77058.0,77041.2,2.2,0.32,
14:55:40,77058.0,77043.1,1.9,0.4,
14:55:55,77053.54,77045.9,1.0,0.28,
14:55:55,77053.54,77045.8,1.0,0.34,
14:56:30,77094.0,77092.3,0.2,0.18,
14:56:30,77094.0,77092.3,0.2,0.18,
14:56:30,77094.0,77092.3,0.2,0.18,
14:56:30,77094.0,77092.3,0.2,0.18,
14:56:31,77093.99,77092.3,0.2,0.17,
14:56:31,77093.99,77092.3,0.2,0.24,
14:56:39,77087.59,77090.4,-0.4,0.15,
14:56:39,77087.59,77083.8,0.5,0.15,
14:56:46,77104.91,77106.4,-0.2,0.22,
14:56:46,77104.91,77106.4,-0.2,0.32,
14:57:01,77112.54,77113.5,-0.1,0.14,
14:57:01,77112.54,77112.5,0.0,0.2,
14:57:09,77112.54,77108.9,0.5,0.14,
14:57:09,77112.54,77108.9,0.5,0.14,
14:57:16,77100.48,77093.8,0.9,0.15,
14:57:16,77100.48,77093.7,0.9,0.14,
14:57:31,77100.49,77098.1,0.3,0.2,
14:57:31,77100.49,77098.1,0.3,0.19,
14:57:39,77100.49,77101.4,-0.1,0.15,
14:57:39,77100.49,77101.4,-0.1,0.15,
14:57:46,77100.49,77101.5,-0.1,0.16,
14:58:01,77100.49,77101.4,-0.1,0.13,
14:58:01,77100.49,77101.4,-0.1,0.13,
14:58:09,77076.26,77075.0,0.2,0.14,
14:58:09,77076.26,77075.1,0.2,0.13,
14:58:16,77076.25,77075.1,0.1,0.14,
14:58:16,77076.25,77075.0,0.2,0.14,
14:58:31,77076.25,77075.1,0.1,0.14,
14:58:31,77076.25,77075.1,0.1,0.14,
14:58:39,77076.25,77075.1,0.1,0.25,
14:58:46,77055.56,77054.6,0.1,0.14,
14:58:46,77055.56,77054.7,0.1,0.27,
14:59:01,77055.56,77054.6,0.1,0.14,
14:59:01,77055.56,77054.6,0.1,0.15,
14:59:09,77050.0,77043.8,0.8,0.14,
14:59:09,77050.0,77043.7,0.8,0.14,
14:59:16,77050.0,77043.7,0.8,0.14,
14:59:16,77050.0,77043.8,0.8,0.13,
14:59:31,77044.0,77043.8,0.0,0.14,
14:59:31,77044.0,77043.8,0.0,0.14,
14:59:39,77050.33,77046.3,0.5,0.14,
14:59:39,77050.33,77046.3,0.5,0.17,
14:59:46,77050.33,77046.4,0.5,0.17,
14:59:46,77050.33,77046.4,0.5,0.15,
15:00:01,76993.48,76994.1,-0.1,0.17,
15:00:01,76993.49,76986.1,1.0,0.17,
15:00:09,77002.97,76998.1,0.6,0.16,
15:00:09,77002.97,76998.1,0.6,0.16,
15:00:16,77020.54,77018.3,0.3,0.14,
15:00:16,77020.54,77018.3,0.3,0.14,
15:00:31,77021.48,77018.2,0.4,0.2,
15:00:31,77021.48,77018.3,0.4,0.22,
15:00:39,77021.49,77018.2,0.4,0.2,
15:00:39,77021.49,77018.2,0.4,0.23,
15:00:46,77021.49,77018.3,0.4,0.31,
15:00:46,77021.49,77018.3,0.4,0.31,
15:01:01,77029.18,77022.3,0.9,0.16,
15:01:01,77029.18,77022.2,0.9,0.26,
15:01:09,77017.01,77013.7,0.4,0.18,
15:01:09,77017.01,77013.6,0.4,0.38,
15:01:16,77013.02,77007.0,0.8,0.26,
15:01:16,77013.02,77007.0,0.8,0.31,
15:01:31,76998.39,76984.7,1.8,0.14,
15:01:31,76998.39,76984.8,1.8,0.14,
15:01:39,76988.0,76984.8,0.4,0.15,
15:01:39,76988.0,76984.8,0.4,0.19,
15:01:46,76988.01,76984.8,0.4,0.14,
15:01:46,76988.01,76984.7,0.4,0.14,
15:02:01,77002.37,77006.7,-0.6,0.14,
15:02:01,77002.37,77006.7,-0.6,0.14,
15:02:09,77006.14,77010.3,-0.5,0.14,
15:02:09,77006.14,77010.3,-0.5,0.14,
15:02:16,77010.61,77010.7,-0.0,0.15,
15:02:16,77010.61,77010.7,-0.0,0.13,
15:02:31,77006.14,77010.7,-0.6,0.2,
15:02:31,77006.14,77007.3,-0.2,0.23,
15:02:39,77009.8,77006.0,0.5,0.14,
15:02:39,77009.8,77006.0,0.5,0.18,
15:02:46,77004.27,77003.6,0.1,0.14,
15:02:46,77004.27,77003.5,0.1,0.16,
15:03:01,77004.27,77003.6,0.1,0.18,
15:03:01,77004.27,77003.6,0.1,0.17,
15:03:09,77004.27,77003.5,0.1,0.15,
15:03:09,77004.27,77003.5,0.1,0.19,
15:03:16,77004.27,77003.6,0.1,0.16,
15:03:16,77004.27,77003.6,0.1,0.2,
15:03:31,76984.08,76972.5,1.5,0.14,
15:03:31,76984.08,76972.5,1.5,0.19,
15:03:39,76984.09,76972.6,1.5,0.14,
15:03:39,76984.09,76972.6,1.5,0.14,
15:03:46,76970.47,76958.0,1.6,0.13,
15:03:46,76970.47,76957.9,1.6,0.14,
15:04:01,76971.38,76972.0,-0.1,0.14,
15:04:01,76971.38,76972.0,-0.1,0.14,
15:04:09,76971.38,76972.0,-0.1,0.15,
15:04:09,76971.38,76972.0,-0.1,0.15,
15:04:16,76971.38,76972.1,-0.1,0.14,
15:04:16,76971.38,76972.1,-0.1,0.18,
15:04:31,76987.04,76989.8,-0.4,0.14,
15:04:31,76987.04,76989.8,-0.4,0.13,
15:04:39,76982.61,76975.2,1.0,0.16,
15:04:39,76982.61,76975.3,0.9,0.2,
15:04:46,76982.62,76983.2,-0.1,0.13,
15:04:46,76982.62,76983.2,-0.1,0.15,
15:05:01,76982.62,76987.0,-0.6,0.15,
15:05:01,76982.62,76987.0,-0.6,0.14,
15:05:09,76982.61,76987.0,-0.6,0.15,
15:05:09,76982.61,76987.0,-0.6,0.16,
15:05:16,76989.2,76987.1,0.3,0.14,
15:05:16,76989.19,76987.1,0.3,0.24,
15:05:31,76989.19,76987.0,0.3,0.15,
15:05:31,76989.19,76987.0,0.3,0.18,
15:05:39,76993.99,76992.2,0.2,0.14,
15:05:39,76993.99,76992.3,0.2,0.14,
15:05:46,76993.99,76992.3,0.2,0.13,
15:05:46,76993.99,76992.3,0.2,0.13,
15:06:01,76999.99,77004.1,-0.5,0.16,
15:06:01,76999.99,77004.1,-0.5,0.24,
15:06:09,76999.99,76993.8,0.8,0.15,
15:06:09,76999.99,76993.8,0.8,0.15,
15:06:16,76999.99,76993.8,0.8,0.14,
15:06:16,76999.99,76993.8,0.8,0.14,
15:06:31,76988.01,76984.2,0.5,0.17,
15:06:31,76988.01,76984.2,0.5,0.15,
15:06:39,76994.08,76992.2,0.2,0.2,
15:06:39,76994.08,76992.2,0.2,0.21,
15:06:46,76994.09,76992.3,0.2,0.15,
15:06:46,76994.09,76992.2,0.2,0.25,
