time,name,price,chg_24h_pct,vol_24h_usdt,high,low,signal
02:56:55,BONK,6.22e-06,2.47,4244464.0,6.3e-06,6.02e-06,
02:56:55,WIF,0.185,5.11,7212406.0,0.191,0.175,
02:56:55,BOME,0.00053,7.5,1197761.0,0.000535,0.00049,
02:56:55,NEIRO,8.851e-05,2.18,2507704.0,9.111e-05,8.599e-05,
02:56:55,PENGU,0.010039,4.21,34175784.0,0.0102,0.00939,
02:57:55,DOGE,0.10572,3.7,163068860.0,0.10841,0.10105,Y
02:57:55,SHIB,6.3e-06,3.62,8840984.0,6.38e-06,6.05e-06,
02:57:55,PEPE,3.88e-06,1.57,38318655.0,3.95e-06,3.78e-06,
02:57:55,FLOKI,3.225e-05,1.64,2969664.0,3.284e-05,3.149e-05,
02:57:55,BONK,6.22e-06,2.3,4238358.0,6.3e-06,6.02e-06,
02:57:55,WIF,0.185,5.11,7212406.0,0.191,0.175,
02:57:55,BOME,0.00053,7.29,1198470.0,0.000535,0.00049,
02:57:55,NEIRO,8.851e-05,2.12,2505782.0,9.111e-05,8.599e-05,
02:57:55,PENGU,0.010033,3.39,34050975.0,0.0102,0.00939,
02:58:55,DOGE,0.10566,3.53,163020051.0,0.10841,0.10105,Y
02:58:55,SHIB,6.3e-06,3.62,8817412.0,6.38e-06,6.05e-06,
02:58:55,PEPE,3.88e-06,1.57,38317519.0,3.95e-06,3.78e-06,
02:58:55,FLOKI,3.224e-05,1.57,2968148.0,3.284e-05,3.149e-05,
02:58:55,BONK,6.21e-06,2.31,4236270.0,6.3e-06,6.02e-06,
02:58:55,WIF,0.185,5.11,7212406.0,0.191,0.175,
02:58:55,BOME,0.00053,7.07,1198255.0,0.000535,0.00049,
02:58:55,NEIRO,8.838e-05,1.88,2504811.0,9.111e-05,8.599e-05,
02:58:55,PENGU,0.010037,3.56,34079826.0,0.0102,0.00939,
03:00:55,DOGE,0.10561,3.53,162178438.0,0.10841,0.10105,Y
03:00:55,SHIB,6.28e-06,3.46,8811613.0,6.38e-06,6.05e-06,
03:00:55,PEPE,3.87e-06,1.57,38329714.0,3.95e-06,3.78e-06,
03:00:55,FLOKI,3.22e-05,1.32,2964499.0,3.284e-05,3.149e-05,
03:00:55,BONK,6.21e-06,2.31,4227461.0,6.3e-06,6.02e-06,
03:00:55,WIF,0.184,3.96,7240223.0,0.191,0.175,
03:00:55,BOME,0.000528,6.67,1197752.0,0.000535,0.00049,
03:00:55,NEIRO,8.818e-05,1.38,2500220.0,9.111e-05,8.599e-05,
03:00:55,PENGU,0.009994,2.91,34122520.0,0.0102,0.00939,
03:01:55,DOGE,0.10569,3.61,162126969.0,0.10841,0.10105,Y
03:01:55,SHIB,6.29e-06,3.45,8818004.0,6.38e-06,6.05e-06,
03:01:55,PEPE,3.88e-06,1.84,38333372.0,3.95e-06,3.78e-06,
03:01:55,FLOKI,3.223e-05,1.64,2957932.0,3.284e-05,3.149e-05,
03:01:55,BONK,6.21e-06,2.48,4198318.0,6.3e-06,6.02e-06,
03:01:55,WIF,0.185,5.11,7207037.0,0.191,0.175,
03:01:55,BOME,0.000528,6.88,1197143.0,0.000535,0.00049,
03:01:55,NEIRO,8.84e-05,1.74,2499141.0,9.111e-05,8.599e-05,
03:01:55,PENGU,0.010004,2.68,33873417.0,0.0102,0.00939,
03:02:55,DOGE,0.1057,3.76,162046611.0,0.10841,0.10105,Y
03:02:55,SHIB,6.3e-06,3.62,8818012.0,6.38e-06,6.05e-06,
03:02:55,PEPE,3.89e-06,2.1,38293715.0,3.95e-06,3.78e-06,
03:02:55,FLOKI,3.225e-05,1.74,2957730.0,3.284e-05,3.149e-05,
03:02:55,BONK,6.22e-06,2.64,4192672.0,6.3e-06,6.02e-06,
03:02:55,WIF,0.185,5.11,7206726.0,0.191,0.175,
03:02:55,BOME,0.000528,6.88,1197140.0,0.000535,0.00049,
03:02:55,NEIRO,8.86e-05,1.92,2493606.0,9.111e-05,8.599e-05,
03:02:55,PENGU,0.01001,3.17,33844802.0,0.0102,0.00939,
03:03:55,DOGE,0.10559,3.61,162039588.0,0.10841,0.10105,Y
03:03:55,SHIB,6.29e-06,3.62,8788577.0,6.38e-06,6.05e-06,
03:03:55,PEPE,3.88e-06,1.57,38204628.0,3.95e-06,3.78e-06,
03:03:55,FLOKI,3.222e-05,1.74,2956463.0,3.284e-05,3.149e-05,
03:03:55,BONK,6.21e-06,2.48,4190852.0,6.3e-06,6.02e-06,
03:03:55,WIF,0.184,5.14,7206113.0,0.191,0.175,
03:03:55,BOME,0.000527,6.68,1197140.0,0.000535,0.00049,
03:03:55,NEIRO,8.835e-05,1.93,2491716.0,9.111e-05,8.599e-05,
03:03:55,PENGU,0.009986,2.81,33793361.0,0.0102,0.00939,
03:04:55,DOGE,0.10581,3.73,162039692.0,0.10841,0.10105,Y
03:04:55,SHIB,6.29e-06,3.45,8778844.0,6.38e-06,6.05e-06,
03:04:55,PEPE,3.89e-06,1.83,38239163.0,3.95e-06,3.78e-06,
03:04:55,FLOKI,3.222e-05,1.77,2955212.0,3.284e-05,3.149e-05,
03:04:55,BONK,6.21e-06,2.31,4179143.0,6.3e-06,6.02e-06,
03:04:55,WIF,0.184,5.14,7206356.0,0.191,0.175,
03:04:55,BOME,0.000527,6.68,1196865.0,0.000535,0.00049,
03:04:55,NEIRO,8.839e-05,1.97,2491082.0,9.111e-05,8.599e-05,
03:04:55,PENGU,0.009988,2.55,33779114.0,0.0102,0.00939,
03:05:55,DOGE,0.10576,3.87,161973823.0,0.10841,0.10105,Y
03:05:55,SHIB,6.28e-06,3.46,8754996.0,6.38e-06,6.05e-06,
03:05:55,PEPE,3.89e-06,2.37,38162008.0,3.95e-06,3.78e-06,
03:05:55,FLOKI,3.221e-05,1.9,2953464.0,3.284e-05,3.149e-05,
03:05:55,BONK,6.21e-06,2.65,4168875.0,6.3e-06,6.02e-06,
03:05:55,WIF,0.184,4.54,7206306.0,0.191,0.175,
03:05:55,BOME,0.000527,6.9,1197212.0,0.000535,0.00049,
03:05:55,NEIRO,8.836e-05,2.3,2488620.0,9.111e-05,8.599e-05,
03:05:55,PENGU,0.009972,2.58,33775018.0,0.0102,0.00939,
03:07:55,DOGE,0.10592,3.92,162291355.0,0.10841,0.10105,Y
03:07:55,SHIB,6.3e-06,3.62,8748135.0,6.38e-06,6.05e-06,
03:07:55,PEPE,3.89e-06,2.1,38190286.0,3.95e-06,3.78e-06,
03:07:55,FLOKI,3.226e-05,1.99,2953959.0,3.284e-05,3.149e-05,
03:07:55,BONK,6.22e-06,2.64,4151719.0,6.3e-06,6.02e-06,
03:07:55,WIF,0.185,5.11,7230993.0,0.191,0.175,
03:07:55,BOME,0.000528,7.1,1198411.0,0.000535,0.00049,
03:07:55,NEIRO,8.855e-05,2.54,2488949.0,9.111e-05,8.599e-05,
03:07:55,PENGU,0.010019,3.03,33760233.0,0.0102,0.00939,
03:08:55,DOGE,0.10601,3.97,162241405.0,0.10841,0.10105,Y
03:08:55,SHIB,6.3e-06,3.62,8746997.0,6.38e-06,6.05e-06,
03:08:55,PEPE,3.9e-06,2.36,38184619.0,3.95e-06,3.78e-06,
03:08:55,FLOKI,3.228e-05,2.09,2953503.0,3.284e-05,3.149e-05,
03:08:55,BONK,6.22e-06,2.64,4149039.0,6.3e-06,6.02e-06,
03:08:55,WIF,0.185,5.71,7239908.0,0.191,0.175,
03:08:55,BOME,0.000528,7.1,1198849.0,0.000535,0.00049,
03:08:55,NEIRO,8.861e-05,2.53,2489153.0,9.111e-05,8.599e-05,
03:08:55,PENGU,0.010034,3.43,33748928.0,0.0102,0.00939,
03:09:55,DOGE,0.10608,4.09,162226115.0,0.10841,0.10105,Y
03:09:55,SHIB,6.29e-06,3.62,8748849.0,6.38e-06,6.05e-06,
03:09:55,PEPE,3.89e-06,2.1,38182551.0,3.95e-06,3.78e-06,
03:09:55,FLOKI,3.23e-05,2.15,2947564.0,3.284e-05,3.149e-05,
03:09:55,BONK,6.23e-06,2.81,4149872.0,6.3e-06,6.02e-06,
03:09:55,WIF,0.185,5.11,7239691.0,0.191,0.175,
03:09:55,BOME,0.000528,7.1,1198518.0,0.000535,0.00049,
03:09:55,NEIRO,8.868e-05,2.53,2488942.0,9.111e-05,8.599e-05,
03:09:55,PENGU,0.010036,3.52,33727366.0,0.0102,0.00939,
03:10:55,DOGE,0.10613,4.15,162214519.0,0.10841,0.10105,Y
03:10:55,SHIB,6.31e-06,4.12,8749133.0,6.38e-06,6.05e-06,
03:10:55,PEPE,3.9e-06,2.36,38181792.0,3.95e-06,3.78e-06,
03:10:55,FLOKI,3.23e-05,2.15,2947386.0,3.284e-05,3.149e-05,
03:10:55,BONK,6.23e-06,2.81,4155156.0,6.3e-06,6.02e-06,
03:10:55,WIF,0.185,5.11,7239691.0,0.191,0.175,
03:10:55,BOME,0.000529,7.3,1199307.0,0.000535,0.00049,
03:10:55,NEIRO,8.868e-05,2.64,2490015.0,9.111e-05,8.599e-05,
03:10:55,PENGU,0.01005,3.71,33736550.0,0.0102,0.00939,
03:12:55,DOGE,0.1061,4.13,162120898.0,0.10841,0.10105,Y
03:12:55,SHIB,6.3e-06,3.79,8753355.0,6.38e-06,6.05e-06,
03:12:55,PEPE,3.9e-06,2.36,38126456.0,3.95e-06,3.78e-06,
03:12:55,FLOKI,3.23e-05,2.02,2942009.0,3.284e-05,3.149e-05,
03:12:55,BONK,6.23e-06,2.64,4155473.0,6.3e-06,6.02e-06,
03:12:55,WIF,0.185,5.11,7199178.0,0.191,0.175,
03:12:55,BOME,0.000529,7.3,1196910.0,0.000535,0.00049,
03:12:55,NEIRO,8.869e-05,2.44,2489231.0,9.111e-05,8.599e-05,
03:12:55,PENGU,0.01008,4.01,33700345.0,0.0102,0.00939,
03:13:55,DOGE,0.10614,4.05,162090543.0,0.10841,0.10105,Y
03:13:55,SHIB,6.31e-06,4.12,8745292.0,6.38e-06,6.05e-06,
03:13:55,PEPE,3.9e-06,2.36,38114523.0,3.95e-06,3.78e-06,
03:13:55,FLOKI,3.231e-05,1.96,2942037.0,3.284e-05,3.149e-05,
03:13:55,BONK,6.23e-06,2.64,4153408.0,6.3e-06,6.02e-06,
03:13:55,WIF,0.185,5.11,7177828.0,0.191,0.175,
03:13:55,BOME,0.000529,7.08,1196823.0,0.000535,0.00049,
03:13:55,NEIRO,8.875e-05,2.35,2483296.0,9.111e-05,8.599e-05,
03:13:55,PENGU,0.010075,3.75,33683009.0,0.0102,0.00939,
03:14:55,DOGE,0.10614,3.98,162080978.0,0.10841,0.10105,Y
03:14:55,SHIB,6.31e-06,3.78,8740217.0,6.38e-06,6.05e-06,
03:14:55,PEPE,3.89e-06,1.83,38074605.0,3.95e-06,3.78e-06,
03:14:55,FLOKI,3.231e-05,1.83,2937057.0,3.284e-05,3.149e-05,
03:14:55,BONK,6.23e-06,2.47,4153032.0,6.3e-06,6.02e-06,
03:14:55,WIF,0.185,4.52,7168112.0,0.191,0.175,
03:14:55,BOME,0.000529,6.87,1196812.0,0.000535,0.00049,
03:14:55,NEIRO,8.871e-05,1.94,2480306.0,9.111e-05,8.599e-05,
03:14:55,PENGU,0.010054,3.54,33691076.0,0.0102,0.00939,
03:15:55,DOGE,0.10602,3.8,162079747.0,0.10841,0.10105,Y
03:15:55,SHIB,6.3e-06,3.62,8731095.0,6.38e-06,6.05e-06,
03:15:55,PEPE,3.9e-06,2.09,38069650.0,3.95e-06,3.78e-06,
03:15:55,FLOKI,3.229e-05,1.57,2935099.0,3.284e-05,3.149e-05,
03:15:55,BONK,6.23e-06,2.47,4146611.0,6.3e-06,6.02e-06,
03:15:55,WIF,0.186,5.08,7168063.0,0.191,0.175,
03:15:55,BOME,0.00053,7.07,1196365.0,0.000535,0.00049,
03:15:55,NEIRO,8.871e-05,1.7,2468086.0,9.111e-05,8.599e-05,
03:15:55,PENGU,0.010019,2.81,33693862.0,0.0102,0.00939,
03:16:55,DOGE,0.106,3.86,162065224.0,0.10841,0.10105,Y
03:16:55,SHIB,6.3e-06,3.62,8728470.0,6.38e-06,6.05e-06,
03:16:55,PEPE,3.9e-06,2.09,38005857.0,3.95e-06,3.78e-06,
03:16:55,FLOKI,3.229e-05,1.54,2929354.0,3.284e-05,3.149e-05,
03:16:55,BONK,6.22e-06,2.3,4139542.0,6.3e-06,6.02e-06,
03:16:55,WIF,0.186,5.08,7168063.0,0.191,0.175,
03:16:55,BOME,0.000529,6.87,1195911.0,0.000535,0.00049,
03:16:55,NEIRO,8.872e-05,1.77,2467729.0,9.111e-05,8.599e-05,
03:16:55,PENGU,0.010021,2.73,33694568.0,0.0102,0.00939,
03:17:55,DOGE,0.10602,3.9,162002589.0,0.10841,0.10105,Y
03:17:55,SHIB,6.3e-06,3.62,8712190.0,6.38e-06,6.05e-06,
03:17:55,PEPE,3.89e-06,2.1,37966677.0,3.95e-06,3.78e-06,
03:17:55,FLOKI,3.228e-05,1.6,2922490.0,3.284e-05,3.149e-05,
03:17:55,BONK,6.22e-06,2.47,4134736.0,6.3e-06,6.02e-06,
03:17:55,WIF,0.185,4.52,7168065.0,0.191,0.175,
03:17:55,BOME,0.000529,6.87,1195353.0,0.000535,0.00049,
03:17:55,NEIRO,8.875e-05,1.87,2466270.0,9.111e-05,8.599e-05,
03:17:55,PENGU,0.010028,2.6,33655386.0,0.0102,0.00939,
03:18:55,DOGE,0.106,3.86,161980347.0,0.10841,0.10105,Y
03:18:55,SHIB,6.29e-06,3.28,8712303.0,6.38e-06,6.05e-06,
03:18:55,PEPE,3.89e-06,1.83,37961030.0,3.95e-06,3.78e-06,
03:18:55,FLOKI,3.227e-05,1.48,2922113.0,3.284e-05,3.149e-05,
03:18:55,BONK,6.23e-06,2.47,4134396.0,6.3e-06,6.02e-06,
03:18:55,WIF,0.185,4.52,7168065.0,0.191,0.175,
03:18:55,BOME,0.000529,6.87,1195383.0,0.000535,0.00049,
03:18:55,NEIRO,8.872e-05,1.91,2465995.0,9.111e-05,8.599e-05,
03:18:55,PENGU,0.009997,2.18,33657010.0,0.0102,0.00939,
03:19:55,DOGE,0.10604,3.96,161890333.0,0.10841,0.10105,Y
03:19:55,SHIB,6.29e-06,3.28,8710615.0,6.38e-06,6.05e-06,
03:19:55,PEPE,3.9e-06,2.36,37955187.0,3.95e-06,3.78e-06,
03:19:55,FLOKI,3.227e-05,1.48,2921611.0,3.284e-05,3.149e-05,
03:19:55,BONK,6.22e-06,2.3,4132960.0,6.3e-06,6.02e-06,
03:19:55,WIF,0.186,5.08,7168107.0,0.191,0.175,
03:19:55,BOME,0.000529,6.87,1195374.0,0.000535,0.00049,
03:19:55,NEIRO,8.868e-05,1.8,2466360.0,9.111e-05,8.599e-05,
03:19:55,PENGU,0.009998,2.1,33655414.0,0.0102,0.00939,
03:21:55,DOGE,0.10601,4.07,161654094.0,0.10841,0.10105,Y
03:21:55,SHIB,6.28e-06,3.12,8712391.0,6.38e-06,6.05e-06,
03:21:55,PEPE,3.9e-06,2.36,37938198.0,3.95e-06,3.78e-06,
03:21:55,FLOKI,3.225e-05,1.48,2918462.0,3.284e-05,3.149e-05,
03:21:55,BONK,6.22e-06,2.3,4132067.0,6.3e-06,6.02e-06,
03:21:55,WIF,0.185,4.52,7168106.0,0.191,0.175,
03:21:55,BOME,0.000529,7.08,1194897.0,0.000535,0.00049,
03:21:55,NEIRO,8.859e-05,1.84,2466237.0,9.111e-05,8.599e-05,
03:21:55,PENGU,0.010024,2.57,33610855.0,0.0102,0.00939,
03:22:55,DOGE,0.10605,4.13,161666534.0,0.10841,0.10105,Y
03:22:55,SHIB,6.29e-06,3.28,8708301.0,6.38e-06,6.05e-06,
03:22:55,PEPE,3.89e-06,1.83,37941315.0,3.95e-06,3.78e-06,
03:22:55,FLOKI,3.226e-05,1.51,2916690.0,3.284e-05,3.149e-05,
03:22:55,BONK,6.22e-06,2.47,4125561.0,6.3e-06,6.02e-06,
03:22:55,WIF,0.185,4.52,7169283.0,0.191,0.175,
03:22:55,BOME,0.000529,7.08,1194897.0,0.000535,0.00049,
03:22:55,NEIRO,8.87e-05,1.98,2465560.0,9.111e-05,8.599e-05,
03:22:55,PENGU,0.010024,2.93,33513319.0,0.0102,0.00939,
03:23:55,DOGE,0.10601,4.18,161658621.0,0.10841,0.10105,Y
03:23:55,SHIB,6.29e-06,3.45,8707118.0,6.38e-06,6.05e-06,
03:23:55,PEPE,3.9e-06,2.09,37942333.0,3.95e-06,3.78e-06,
03:23:55,FLOKI,3.225e-05,1.57,2916016.0,3.284e-05,3.149e-05,
03:23:55,BONK,6.22e-06,2.47,4125254.0,6.3e-06,6.02e-06,
03:23:55,WIF,0.185,4.52,7169283.0,0.191,0.175,
03:23:55,BOME,0.000529,7.08,1194508.0,0.000535,0.00049,
03:23:55,NEIRO,8.893e-05,2.4,2469346.0,9.111e-05,8.599e-05,
03:23:55,PENGU,0.010006,2.59,33481741.0,0.0102,0.00939,
03:24:55,DOGE,0.10613,4.28,161657576.0,0.10841,0.10105,Y
03:24:55,SHIB,6.29e-06,3.45,8697402.0,6.38e-06,6.05e-06,
03:24:55,PEPE,3.89e-06,2.1,37848530.0,3.95e-06,3.78e-06,
03:24:55,FLOKI,3.229e-05,1.64,2914507.0,3.284e-05,3.149e-05,
03:24:55,BONK,6.23e-06,2.47,4123453.0,6.3e-06,6.02e-06,
03:24:55,WIF,0.185,4.52,7169268.0,0.191,0.175,
03:24:55,BOME,0.000529,7.08,1194506.0,0.000535,0.00049,
03:24:55,NEIRO,8.89e-05,2.4,2469343.0,9.111e-05,8.599e-05,
03:24:55,PENGU,0.010023,2.95,33487385.0,0.0102,0.00939,
03:26:55,DOGE,0.10607,4.22,161585399.0,0.10841,0.10105,Y
03:26:55,SHIB,6.29e-06,3.28,8701138.0,6.38e-06,6.05e-06,
03:26:55,PEPE,3.89e-06,1.83,37837596.0,3.95e-06,3.78e-06,
03:26:55,FLOKI,3.225e-05,1.54,2919005.0,3.284e-05,3.149e-05,
03:26:55,BONK,6.21e-06,2.14,4124249.0,6.3e-06,6.02e-06,
03:26:55,WIF,0.185,5.11,7180180.0,0.191,0.175,
03:26:55,BOME,0.000529,7.08,1194994.0,0.000535,0.00049,
03:26:55,NEIRO,8.885e-05,2.27,2455880.0,9.111e-05,8.599e-05,
03:26:55,PENGU,0.010017,2.94,33505097.0,0.0102,0.00939,
03:27:55,DOGE,0.10603,4.18,161607599.0,0.10841,0.10105,Y
03:27:55,SHIB,6.29e-06,3.28,8701735.0,6.38e-06,6.05e-06,
03:27:55,PEPE,3.9e-06,2.09,37833560.0,3.95e-06,3.78e-06,
03:27:55,FLOKI,3.225e-05,1.61,2919285.0,3.284e-05,3.149e-05,
03:27:55,BONK,6.21e-06,2.31,4124256.0,6.3e-06,6.02e-06,
03:27:55,WIF,0.185,4.52,7180388.0,0.191,0.175,
03:27:55,BOME,0.000527,6.9,1194455.0,0.000535,0.00049,
03:27:55,NEIRO,8.885e-05,2.34,2455547.0,9.111e-05,8.599e-05,
03:27:55,PENGU,0.01002,2.86,33490958.0,0.0102,0.00939,
03:28:55,DOGE,0.10606,4.21,161629426.0,0.10841,0.10105,Y
03:28:55,SHIB,6.28e-06,3.12,8702025.0,6.38e-06,6.05e-06,
03:28:55,PEPE,3.89e-06,1.83,37833010.0,3.95e-06,3.78e-06,
03:28:55,FLOKI,3.223e-05,1.58,2919078.0,3.284e-05,3.149e-05,
03:28:55,BONK,6.21e-06,2.31,4124357.0,6.3e-06,6.02e-06,
03:28:55,WIF,0.185,5.11,7180189.0,0.191,0.175,
03:28:55,BOME,0.000527,6.9,1194455.0,0.000535,0.00049,
03:28:55,NEIRO,8.886e-05,2.37,2455327.0,9.111e-05,8.599e-05,
03:28:55,PENGU,0.010019,2.92,33494931.0,0.0102,0.00939,
03:29:55,DOGE,0.10605,4.17,161596725.0,0.10841,0.10105,Y
03:29:55,SHIB,6.29e-06,3.62,8700646.0,6.38e-06,6.05e-06,
03:29:55,PEPE,3.9e-06,2.36,37834150.0,3.95e-06,3.78e-06,
03:29:55,FLOKI,3.222e-05,1.67,2918575.0,3.284e-05,3.149e-05,
03:29:55,BONK,6.21e-06,2.31,4120424.0,6.3e-06,6.02e-06,
03:29:55,WIF,0.185,5.11,7180189.0,0.191,0.175,
03:29:55,BOME,0.000527,6.9,1194455.0,0.000535,0.00049,
03:29:55,NEIRO,8.883e-05,2.58,2453360.0,9.111e-05,8.599e-05,
03:29:55,PENGU,0.010011,2.95,33505705.0,0.0102,0.00939,
03:30:55,DOGE,0.10611,4.34,161631810.0,0.10841,0.10105,Y
03:30:55,SHIB,6.28e-06,3.46,8706189.0,6.38e-06,6.05e-06,
03:30:55,PEPE,3.9e-06,2.36,37750126.0,3.95e-06,3.78e-06,
03:30:55,FLOKI,3.22e-05,1.8,2919105.0,3.284e-05,3.149e-05,
03:30:55,BONK,6.21e-06,2.48,4119597.0,6.3e-06,6.02e-06,
03:30:55,WIF,0.185,5.71,7169801.0,0.191,0.175,
03:30:55,BOME,0.000526,6.91,1192996.0,0.000535,0.00049,
03:30:55,NEIRO,8.875e-05,2.71,2449109.0,9.111e-05,8.599e-05,
03:30:55,PENGU,0.010022,3.49,33483632.0,0.0102,0.00939,
03:31:55,DOGE,0.10616,4.62,161497903.0,0.10841,0.10105,Y
03:31:55,SHIB,6.29e-06,3.97,8701045.0,6.38e-06,6.05e-06,
03:31:55,PEPE,3.9e-06,2.63,37691896.0,3.95e-06,3.78e-06,
03:31:55,FLOKI,3.221e-05,2.09,2918221.0,3.284e-05,3.149e-05,
03:31:55,BONK,6.21e-06,2.81,4107329.0,6.3e-06,6.02e-06,
03:31:55,WIF,0.185,5.71,7169320.0,0.191,0.175,
03:31:55,BOME,0.000526,6.91,1191659.0,0.000535,0.00049,
03:31:55,NEIRO,8.875e-05,3.08,2446706.0,9.111e-05,8.599e-05,
03:31:55,PENGU,0.010023,3.84,33416278.0,0.0102,0.00939,
03:32:55,DOGE,0.10615,4.42,161365403.0,0.10841,0.10105,Y
03:32:55,SHIB,6.28e-06,3.63,8699384.0,6.38e-06,6.05e-06,
03:32:55,PEPE,3.89e-06,2.64,37685315.0,3.95e-06,3.78e-06,
03:32:55,FLOKI,3.22e-05,1.96,2916973.0,3.284e-05,3.149e-05,
03:32:55,BONK,6.21e-06,2.81,4109712.0,6.3e-06,6.02e-06,
03:32:55,WIF,0.185,5.71,7168022.0,0.191,0.175,
03:32:55,BOME,0.000527,7.33,1191616.0,0.000535,0.00049,
03:32:55,NEIRO,8.866e-05,2.85,2441435.0,9.111e-05,8.599e-05,
03:32:55,PENGU,0.01002,3.81,33385954.0,0.0102,0.00939,
03:33:55,DOGE,0.10618,4.5,161347164.0,0.10841,0.10105,Y
03:33:55,SHIB,6.28e-06,3.63,8689467.0,6.38e-06,6.05e-06,
03:33:55,PEPE,3.89e-06,2.37,37618174.0,3.95e-06,3.79e-06,
03:33:55,FLOKI,3.22e-05,2.09,2915440.0,3.284e-05,3.149e-05,
03:33:55,BONK,6.21e-06,2.81,4106467.0,6.3e-06,6.03e-06,
03:33:55,WIF,0.185,5.71,7168277.0,0.191,0.175,
03:33:55,BOME,0.000527,7.33,1191596.0,0.000535,0.00049,
03:33:55,NEIRO,8.866e-05,2.97,2439168.0,9.111e-05,8.599e-05,
03:33:55,PENGU,0.010028,4.29,33367571.0,0.0102,0.00939,
03:34:55,DOGE,0.1062,4.54,161355779.0,0.10841,0.10105,Y
03:34:55,SHIB,6.28e-06,3.63,8689804.0,6.38e-06,6.05e-06,
03:34:55,PEPE,3.9e-06,2.63,37599951.0,3.95e-06,3.79e-06,
03:34:55,FLOKI,3.22e-05,2.06,2913828.0,3.284e-05,3.149e-05,
03:34:55,BONK,6.21e-06,2.81,4105874.0,6.3e-06,6.03e-06,
03:34:55,WIF,0.185,5.71,7168277.0,0.191,0.175,
03:34:55,BOME,0.000527,7.33,1191984.0,0.000535,0.00049,
03:34:55,NEIRO,8.86e-05,2.9,2439802.0,9.111e-05,8.599e-05,
03:34:55,PENGU,0.010036,4.16,33350908.0,0.0102,0.00939,
03:35:55,DOGE,0.10627,4.67,161375780.0,0.10841,0.10105,Y
03:35:55,SHIB,6.29e-06,3.97,8690230.0,6.38e-06,6.05e-06,
03:35:55,PEPE,3.9e-06,2.63,37588315.0,3.95e-06,3.79e-06,
03:35:55,FLOKI,3.221e-05,2.09,2912504.0,3.284e-05,3.149e-05,
03:35:55,BONK,6.21e-06,2.81,4104909.0,6.3e-06,6.04e-06,
03:35:55,WIF,0.185,5.71,7183562.0,0.191,0.175,
03:35:55,BOME,0.000526,7.13,1191432.0,0.000535,0.00049,
03:35:55,NEIRO,8.858e-05,2.96,2439640.0,9.111e-05,8.602e-05,
03:35:55,PENGU,0.010035,4.11,33349405.0,0.0102,0.00939,
03:36:55,DOGE,0.10621,4.64,161288087.0,0.10841,0.10105,Y
03:36:55,SHIB,6.29e-06,3.62,8681894.0,6.38e-06,6.05e-06,
03:36:55,PEPE,3.9e-06,2.63,37588721.0,3.95e-06,3.79e-06,
03:36:55,FLOKI,3.219e-05,1.96,2911777.0,3.284e-05,3.149e-05,
03:36:55,BONK,6.21e-06,2.81,4102323.0,6.3e-06,6.04e-06,
03:36:55,WIF,0.185,5.11,7183702.0,0.191,0.175,
03:36:55,BOME,0.000526,7.13,1191182.0,0.000535,0.00049,
03:36:55,NEIRO,8.855e-05,2.8,2438865.0,9.111e-05,8.606e-05,
03:36:55,PENGU,0.01002,4.1,33341465.0,0.0102,0.00939,
03:37:55,DOGE,0.10618,4.72,161247365.0,0.10841,0.10105,Y
03:37:55,SHIB,6.29e-06,3.79,8676405.0,6.38e-06,6.06e-06,
03:37:55,PEPE,3.9e-06,2.63,37614123.0,3.95e-06,3.79e-06,
03:37:55,FLOKI,3.217e-05,2.03,2904608.0,3.284e-05,3.153e-05,
03:37:55,BONK,6.21e-06,2.65,4102348.0,6.3e-06,6.04e-06,
03:37:55,WIF,0.186,6.29,7183701.0,0.191,0.175,
03:37:55,BOME,0.000526,7.13,1191328.0,0.000535,0.00049,
03:37:55,NEIRO,8.856e-05,2.75,2438313.0,9.111e-05,8.618e-05,
03:37:55,PENGU,0.010034,4.34,33344228.0,0.0102,0.00939,
03:38:55,DOGE,0.10615,4.65,161135285.0,0.10841,0.10105,Y
03:38:55,SHIB,6.29e-06,3.62,8676497.0,6.38e-06,6.06e-06,
03:38:55,PEPE,3.89e-06,2.64,37614076.0,3.95e-06,3.79e-06,
03:38:55,FLOKI,3.216e-05,1.93,2903553.0,3.284e-05,3.153e-05,
03:38:55,BONK,6.21e-06,2.81,4101830.0,6.3e-06,6.04e-06,
03:38:55,WIF,0.186,5.68,7183694.0,0.191,0.175,
03:38:55,BOME,0.000527,7.33,1191919.0,0.000535,0.00049,
03:38:55,NEIRO,8.849e-05,2.48,2438168.0,9.111e-05,8.618e-05,
03:38:55,PENGU,0.01003,4.38,33337552.0,0.0102,0.00939,
03:39:55,DOGE,0.10622,4.77,160836904.0,0.10841,0.10105,Y
03:39:55,SHIB,6.29e-06,3.62,8673517.0,6.38e-06,6.06e-06,
03:39:55,PEPE,3.89e-06,2.37,37632282.0,3.95e-06,3.79e-06,
03:39:55,FLOKI,3.218e-05,2.03,2904026.0,3.284e-05,3.154e-05,
03:39:55,BONK,6.22e-06,2.81,4102975.0,6.3e-06,6.04e-06,
03:39:55,WIF,0.186,6.29,7183693.0,0.191,0.175,
03:39:55,BOME,0.000526,7.13,1192021.0,0.000535,0.00049,
03:39:55,NEIRO,8.854e-05,2.65,2438666.0,9.111e-05,8.618e-05,
03:39:55,PENGU,0.010027,4.39,33332283.0,0.0102,0.00939,
03:40:55,DOGE,0.10627,4.74,160777575.0,0.10841,0.10105,Y
