time,symbol,binance,okx,spread_bps,elapsed
05:48:57,ETH,2256.980000,2257.010000,-0.1,24877
05:49:12,BTC,76325.280000,76322.600000,0.4,24892
05:49:12,ETH,2257.060000,2257.170000,-0.5,24892
05:49:27,BTC,76326.790000,76328.100000,-0.2,24907
05:49:27,ETH,2257.430000,2257.650000,-1.0,24907
05:49:42,BTC,76326.790000,76328.100000,-0.2,24922
05:49:42,ETH,2257.440000,2257.660000,-1.0,24922
05:49:57,BTC,76326.800000,76323.800000,0.4,24937
05:49:57,ETH,2257.430000,2257.620000,-0.8,24937
05:50:12,BTC,76326.800000,76327.900000,-0.1,24952
05:50:12,ETH,2257.370000,2257.440000,-0.3,24952
05:50:27,BTC,76336.810000,76331.600000,0.7,24967
05:50:27,ETH,2257.370000,2257.490000,-0.5,24967
05:50:42,BTC,76340.730000,76333.900000,0.9,24982
05:50:42,ETH,2257.710000,2257.770000,-0.3,24982
05:50:57,BTC,76340.730000,76345.100000,-0.6,24997
05:50:57,ETH,2257.810000,2258.140000,-1.5,24997
05:51:12,BTC,76345.750000,76348.400000,-0.3,25012
05:51:12,ETH,2257.810000,2258.020000,-0.9,25012
05:51:27,BTC,76345.750000,76348.400000,-0.3,25027
05:51:27,ETH,2257.940000,2258.220000,-1.2,25027
05:51:42,BTC,76338.750000,76339.700000,-0.1,25042
05:51:42,ETH,2258.090000,2258.230000,-0.6,25042
05:51:57,BTC,76333.650000,76339.700000,-0.8,25057
05:51:57,ETH,2258.090000,2258.370000,-1.2,25057
05:52:12,ETH,2257.980000,2258.090000,-0.5,25072
05:52:42,BTC,76305.320000,76317.000000,-1.5,25102
05:52:42,ETH,2257.980000,2258.090000,-0.5,25102
05:52:57,BTC,76268.100000,76277.700000,-1.3,25117
05:52:57,ETH,2255.340000,2255.560000,-1.0,25117
05:53:12,BTC,76268.100000,76277.800000,-1.3,25132
05:53:12,ETH,2256.050000,2256.270000,-1.0,25132
05:53:27,BTC,76292.710000,76294.100000,-0.2,25147
05:53:27,ETH,2257.380000,2257.410000,-0.1,25147
05:53:42,BTC,76307.390000,76306.600000,0.1,25162
05:53:42,ETH,2257.800000,2257.890000,-0.4,25162
05:53:57,BTC,76295.630000,76305.700000,-1.3,25177
05:53:57,ETH,2257.800000,2257.970000,-0.8,25177
05:54:12,BTC,76292.170000,76300.000000,-1.0,25192
05:54:12,ETH,2257.680000,2257.800000,-0.5,25192
05:54:27,BTC,76275.970000,76283.000000,-0.9,25207
05:54:27,ETH,2256.330000,2256.460000,-0.6,25207
05:54:42,BTC,76262.920000,76265.700000,-0.4,25222
05:54:42,ETH,2255.150000,2255.280000,-0.6,25222
05:54:57,BTC,76245.390000,76253.300000,-1.0,25237
05:54:57,ETH,2254.270000,2254.480000,-0.9,25237
05:55:12,BTC,76254.990000,76253.500000,0.2,25252
05:55:12,ETH,2254.550000,2254.840000,-1.3,25252
05:55:27,BTC,76267.530000,76271.600000,-0.5,25267
05:55:27,ETH,2255.000000,2255.180000,-0.8,25267
05:55:42,BTC,76279.990000,76282.800000,-0.4,25282
05:55:42,ETH,2256.290000,2256.320000,-0.1,25282
05:55:57,BTC,76280.000000,76282.600000,-0.3,25297
05:55:57,ETH,2256.290000,2256.290000,0.0,25297
05:56:12,BTC,76280.000000,76282.600000,-0.3,25312
05:56:12,ETH,2256.140000,2255.990000,0.7,25312
05:56:27,BTC,76280.000000,76282.700000,-0.4,25327
05:56:27,ETH,2256.150000,2255.980000,0.8,25327
05:56:42,BTC,76280.000000,76279.400000,0.1,25342
05:56:42,ETH,2256.110000,2255.980000,0.6,25342
05:56:57,BTC,76276.900000,76282.900000,-0.8,25357
05:56:57,ETH,2256.120000,2256.050000,0.3,25357
05:57:12,BTC,76267.390000,76277.300000,-1.3,25372
05:57:12,ETH,2256.110000,2256.090000,0.1,25372
05:57:27,BTC,76267.390000,76272.200000,-0.6,25387
05:57:27,ETH,2255.970000,2255.790000,0.8,25387
05:57:42,BTC,76265.000000,76271.600000,-0.9,25402
05:57:42,ETH,2255.440000,2255.690000,-1.1,25402
05:57:57,BTC,76265.010000,76266.100000,-0.1,25417
05:57:57,ETH,2255.530000,2255.520000,0.0,25417
05:58:12,BTC,76265.000000,76267.000000,-0.3,25432
05:58:12,ETH,2255.700000,2255.980000,-1.2,25432
05:58:27,BTC,76265.000000,76267.000000,-0.3,25447
05:58:27,ETH,2255.940000,2256.120000,-0.8,25447
05:58:42,BTC,76265.000000,76267.000000,-0.3,25462
05:58:42,ETH,2256.140000,2256.220000,-0.4,25462
05:58:57,BTC,76265.000000,76266.900000,-0.2,25477
05:58:57,ETH,2256.140000,2256.300000,-0.7,25477
05:59:12,BTC,76281.930000,76279.000000,0.4,25492
05:59:12,ETH,2257.140000,2257.080000,0.3,25492
05:59:27,BTC,76281.860000,76279.600000,0.3,25507
05:59:27,ETH,2257.140000,2257.080000,0.3,25507
05:59:42,BTC,76281.850000,76286.900000,-0.7,25522
05:59:42,ETH,2257.260000,2257.570000,-1.4,25522
05:59:57,BTC,76241.780000,76243.800000,-0.3,25537
05:59:57,ETH,2256.290000,2256.320000,-0.1,25537
06:00:12,BTC,76271.390000,76271.600000,-0.0,25552
06:00:12,ETH,2256.860000,2257.150000,-1.3,25552
06:00:27,BTC,76293.930000,76288.600000,0.7,25567
06:00:27,ETH,2257.560000,2257.790000,-1.0,25567
06:00:42,BTC,76300.000000,76297.300000,0.4,25582
06:00:42,ETH,2257.640000,2257.780000,-0.6,25582
06:00:57,BTC,76299.990000,76299.700000,0.0,25597
06:00:57,ETH,2257.640000,2257.780000,-0.6,25597
06:01:12,BTC,76300.000000,76299.900000,0.0,25612
06:01:12,ETH,2257.840000,2257.790000,0.2,25612
06:01:27,BTC,76311.470000,76311.200000,0.0,25627
06:01:27,ETH,2258.140000,2258.340000,-0.9,25627
06:01:42,BTC,76298.320000,76294.300000,0.5,25642
06:01:42,ETH,2258.000000,2258.060000,-0.3,25642
06:01:57,BTC,76292.790000,76294.200000,-0.2,25657
06:01:57,ETH,2258.120000,2258.130000,-0.0,25657
06:02:12,BTC,76307.660000,76315.400000,-1.0,25672
06:02:12,ETH,2258.140000,2258.360000,-1.0,25672
06:02:27,BTC,76306.460000,76305.600000,0.1,25687
06:02:27,ETH,2258.140000,2258.160000,-0.1,25687
06:02:42,BTC,76306.450000,76308.200000,-0.2,25702
06:02:42,ETH,2258.220000,2258.170000,0.2,25702
06:02:57,BTC,76306.460000,76308.200000,-0.2,25717
06:02:57,ETH,2258.230000,2258.370000,-0.6,25717
06:03:12,BTC,76287.900000,76294.200000,-0.8,25732
06:03:12,ETH,2257.310000,2257.470000,-0.7,25732
06:03:27,BTC,76286.320000,76288.600000,-0.3,25747
06:03:27,ETH,2256.980000,2257.130000,-0.7,25747
06:03:42,BTC,76269.230000,76271.600000,-0.3,25762
06:03:42,ETH,2256.610000,2256.830000,-1.0,25762
06:03:57,BTC,76255.800000,76260.400000,-0.6,25777
06:03:57,ETH,2256.220000,2256.360000,-0.6,25777
06:04:12,BTC,76262.920000,76260.700000,0.3,25792
06:04:12,ETH,2256.330000,2256.360000,-0.1,25792
06:04:27,ETH,2256.780000,2257.000000,-1.0,25807
06:04:57,BTC,76277.990000,76281.600000,-0.5,25837
06:04:57,ETH,2256.770000,2257.000000,-1.0,25837
06:05:12,BTC,76293.030000,76288.600000,0.6,25852
06:05:12,ETH,2257.020000,2257.290000,-1.2,25852
06:05:27,BTC,76288.560000,76288.600000,-0.0,25867
06:05:27,ETH,2256.840000,2256.950000,-0.5,25867
06:05:42,BTC,76306.130000,76305.500000,0.1,25882
06:05:42,ETH,2257.570000,2257.890000,-1.4,25882
06:05:57,BTC,76308.410000,76311.100000,-0.4,25897
06:05:57,ETH,2257.560000,2257.900000,-1.5,25897
06:06:12,BTC,76325.830000,76322.600000,0.4,25912
06:06:12,ETH,2258.020000,2258.250000,-1.0,25912
06:06:27,ETH,2258.770000,2259.050000,-1.2,25927
06:06:57,BTC,76339.870000,76339.500000,0.0,25957
06:06:57,ETH,2258.770000,2259.050000,-1.2,25957
06:07:12,BTC,76336.060000,76328.300000,1.0,25972
06:07:12,ETH,2258.510000,2258.770000,-1.2,25972
06:07:27,BTC,76343.740000,76339.700000,0.5,25987
06:07:27,ETH,2258.200000,2258.050000,0.7,25987
06:07:42,BTC,76340.210000,76339.600000,0.1,26002
06:07:42,ETH,2258.210000,2258.330000,-0.5,26002
06:07:57,BTC,76340.200000,76339.700000,0.1,26017
06:07:57,ETH,2258.330000,2258.270000,0.3,26017
06:08:12,BTC,76340.210000,76339.600000,0.1,26032
06:08:12,ETH,2258.340000,2258.330000,0.0,26032
06:08:27,BTC,76343.420000,76339.600000,0.5,26047
06:08:27,ETH,2258.620000,2258.590000,0.1,26047
06:08:42,BTC,76349.990000,76345.200000,0.6,26062
06:08:42,ETH,2258.690000,2258.850000,-0.7,26062
06:08:57,BTC,76353.450000,76356.600000,-0.4,26077
06:08:57,ETH,2258.850000,2259.100000,-1.1,26077
06:09:12,BTC,76356.870000,76350.900000,0.8,26092
06:09:12,ETH,2258.980000,2258.750000,1.0,26092
06:09:27,BTC,76346.510000,76339.700000,0.9,26107
06:09:27,ETH,2258.680000,2258.490000,0.8,26107
06:09:42,BTC,76318.530000,76317.000000,0.2,26122
06:09:42,ETH,2257.370000,2257.200000,0.8,26122
06:10:03,BTC,76318.530000,76317.000000,0.2,26143
06:10:03,ETH,2257.360000,2257.200000,0.7,26143
06:10:18,BTC,76316.730000,76317.200000,-0.1,26158
06:10:18,ETH,2257.370000,2257.280000,0.4,26158
06:10:33,BTC,76316.720000,76317.300000,-0.1,26173
06:10:33,ETH,2257.370000,2257.380000,-0.0,26173
06:10:48,BTC,76312.440000,76312.800000,-0.0,26188
06:10:48,ETH,2257.400000,2257.520000,-0.5,26188
06:11:03,BTC,76323.170000,76334.300000,-1.5,26203
06:11:03,ETH,2258.080000,2258.090000,-0.0,26203
06:11:18,BTC,76323.170000,76330.100000,-0.9,26218
06:11:18,ETH,2258.080000,2258.090000,-0.0,26218
06:11:33,BTC,76329.980000,76336.400000,-0.8,26233
06:11:33,ETH,2258.150000,2258.230000,-0.4,26233
06:11:48,BTC,76329.990000,76336.300000,-0.8,26248
06:11:48,ETH,2258.140000,2258.120000,0.1,26248
06:12:03,BTC,76343.130000,76337.800000,0.7,26263
06:12:03,ETH,2258.420000,2258.740000,-1.4,26263
06:12:18,BTC,76352.810000,76345.900000,0.9,26278
06:12:18,ETH,2258.720000,2258.850000,-0.6,26278
06:12:33,BTC,76352.810000,76345.900000,0.9,26293
06:12:33,ETH,2258.720000,2258.980000,-1.2,26293
06:12:48,BTC,76354.200000,76353.900000,0.0,26308
06:12:48,ETH,2258.790000,2258.980000,-0.8,26308
06:13:03,BTC,76361.240000,76361.800000,-0.1,26323
06:13:03,ETH,2258.790000,2258.990000,-0.9,26323
06:13:18,BTC,76355.000000,76351.500000,0.5,26338
06:13:18,ETH,2258.580000,2258.330000,1.1,26338
06:13:33,BTC,76352.000000,76351.500000,0.1,26353
06:13:33,ETH,2258.510000,2258.260000,1.1,26353
06:13:48,BTC,76352.000000,76354.600000,-0.3,26368
06:13:48,ETH,2258.520000,2258.510000,0.0,26368
06:14:03,BTC,76352.010000,76354.600000,-0.3,26383
06:14:03,ETH,2258.520000,2258.510000,0.0,26383
06:14:18,BTC,76352.000000,76354.500000,-0.3,26398
06:14:18,ETH,2258.520000,2258.180000,1.5,26398
06:14:33,BTC,76366.790000,76372.000000,-0.7,26413
06:14:33,ETH,2258.520000,2258.580000,-0.3,26413
06:14:48,BTC,76366.790000,76364.900000,0.2,26428
06:14:48,ETH,2258.510000,2258.740000,-1.0,26428
06:15:03,BTC,76366.790000,76368.400000,-0.2,26443
06:15:03,ETH,2258.870000,2258.910000,-0.2,26443
06:15:18,BTC,76366.200000,76361.900000,0.6,26458
06:15:18,ETH,2258.870000,2258.900000,-0.1,26458
06:15:33,BTC,76366.190000,76361.900000,0.6,26473
06:15:33,ETH,2258.790000,2258.810000,-0.1,26473
06:15:48,BTC,76366.190000,76362.000000,0.5,26488
06:15:48,ETH,2258.790000,2258.810000,-0.1,26488
06:16:03,BTC,76366.190000,76371.500000,-0.7,26503
06:16:03,ETH,2258.800000,2258.810000,-0.0,26503
06:16:18,BTC,76366.190000,76371.600000,-0.7,26518
06:16:18,ETH,2258.780000,2258.660000,0.5,26518
06:16:33,BTC,76375.600000,76377.800000,-0.3,26533
06:16:33,ETH,2259.230000,2259.110000,0.5,26533
06:16:48,BTC,76391.230000,76385.800000,0.7,26548
06:16:48,ETH,2259.610000,2259.680000,-0.3,26548
06:17:03,BTC,76388.410000,76393.800000,-0.7,26563
06:17:03,ETH,2259.920000,2259.830000,0.4,26563
06:17:18,BTC,76388.420000,76393.600000,-0.7,26578
06:17:18,ETH,2259.910000,2259.830000,0.4,26578
06:17:33,BTC,76395.010000,76401.800000,-0.9,26593
06:17:33,ETH,2260.190000,2260.290000,-0.4,26593
06:17:48,BTC,76420.520000,76417.800000,0.4,26608
06:17:48,ETH,2260.950000,2260.950000,0.0,26608
06:18:03,BTC,76414.470000,76417.800000,-0.4,26623
06:18:03,ETH,2260.960000,2260.880000,0.4,26623
06:18:18,BTC,76420.520000,76425.700000,-0.7,26638
06:18:18,ETH,2261.320000,2261.390000,-0.3,26638
06:18:33,BTC,76420.510000,76425.700000,-0.7,26653
06:18:33,ETH,2261.330000,2261.390000,-0.3,26653
06:18:48,BTC,76427.180000,76429.800000,-0.3,26668
06:18:48,ETH,2261.330000,2261.390000,-0.3,26668
06:19:03,BTC,76427.190000,76427.200000,-0.0,26683
06:19:03,ETH,2261.010000,2261.020000,-0.0,26683
06:19:18,BTC,76409.440000,76409.800000,-0.0,26698
06:19:18,ETH,2260.540000,2260.490000,0.2,26698
06:19:33,BTC,76409.440000,76409.800000,-0.0,26713
06:19:33,ETH,2260.550000,2260.490000,0.3,26713
06:19:48,BTC,76409.440000,76409.900000,-0.1,26728
06:19:48,ETH,2260.550000,2260.500000,0.2,26728
06:20:03,BTC,76393.360000,76401.900000,-1.1,26743
06:20:03,ETH,2259.970000,2259.940000,0.1,26743
06:20:18,BTC,76393.360000,76401.900000,-1.1,26758
06:20:18,ETH,2259.970000,2260.140000,-0.8,26758
06:20:33,BTC,76393.370000,76401.800000,-1.1,26773
06:20:33,ETH,2259.970000,2260.140000,-0.8,26773
06:20:48,BTC,76414.940000,76417.700000,-0.4,26788
06:20:48,ETH,2260.670000,2260.760000,-0.4,26788
06:21:03,BTC,76414.940000,76417.700000,-0.4,26803
06:21:03,ETH,2260.670000,2260.880000,-0.9,26803
06:21:18,BTC,76414.950000,76417.800000,-0.4,26818
06:21:18,ETH,2260.660000,2260.670000,-0.0,26818
06:21:33,BTC,76404.950000,76409.800000,-0.6,26833
06:21:33,ETH,2260.480000,2260.270000,0.9,26833
06:21:48,BTC,76404.950000,76409.900000,-0.6,26848
06:21:48,ETH,2260.290000,2260.270000,0.1,26848
06:22:03,BTC,76404.940000,76409.800000,-0.6,26863
06:22:03,ETH,2260.290000,2260.270000,0.1,26863
06:22:18,BTC,76404.950000,76409.800000,-0.6,26878
06:22:18,ETH,2260.280000,2260.270000,0.0,26878
06:22:33,BTC,76404.950000,76409.900000,-0.6,26893
06:22:33,ETH,2260.280000,2260.270000,0.0,26893
06:22:48,BTC,76404.950000,76410.000000,-0.7,26908
06:22:48,ETH,2260.280000,2260.270000,0.0,26908
06:23:03,BTC,76404.960000,76413.200000,-1.1,26923
06:23:03,ETH,2259.880000,2260.040000,-0.7,26923
06:23:18,BTC,76404.960000,76407.200000,-0.3,26938
06:23:18,ETH,2259.850000,2259.960000,-0.5,26938
06:23:33,BTC,76404.960000,76407.200000,-0.3,26953
06:23:33,ETH,2259.860000,2259.950000,-0.4,26953
06:23:48,BTC,76404.950000,76402.200000,0.4,26968
06:23:48,ETH,2259.860000,2259.950000,-0.4,26968
06:24:03,BTC,76404.960000,76402.100000,0.4,26983
06:24:03,ETH,2259.810000,2259.900000,-0.4,26983
06:24:18,BTC,76404.960000,76407.200000,-0.3,26998
06:24:18,ETH,2259.850000,2259.950000,-0.4,26998
06:24:33,BTC,76407.860000,76417.500000,-1.3,27013
06:24:33,ETH,2260.030000,2260.250000,-1.0,27013
06:24:48,BTC,76407.850000,76417.600000,-1.3,27028
06:24:48,ETH,2260.040000,2260.250000,-0.9,27028
06:25:03,BTC,76404.960000,76401.800000,0.4,27043
06:25:03,ETH,2259.880000,2259.900000,-0.1,27043
06:25:18,BTC,76404.960000,76406.000000,-0.1,27058
06:25:18,ETH,2259.860000,2259.890000,-0.1,27058
06:25:33,BTC,76404.950000,76407.500000,-0.3,27073
06:25:33,ETH,2259.860000,2260.000000,-0.6,27073
06:25:48,BTC,76404.960000,76407.600000,-0.3,27088
06:25:48,ETH,2259.860000,2259.990000,-0.6,27088
06:26:03,BTC,76412.580000,76415.800000,-0.4,27103
06:26:03,ETH,2260.110000,2260.250000,-0.6,27103
06:26:18,BTC,76414.950000,76417.800000,-0.4,27118
06:26:18,ETH,2260.260000,2260.530000,-1.2,27118
06:26:33,BTC,76414.940000,76419.500000,-0.6,27133
06:26:33,ETH,2260.040000,2260.050000,-0.0,27133
06:26:48,BTC,76414.940000,76423.500000,-1.1,27148
06:26:48,ETH,2260.040000,2259.940000,0.4,27148
06:27:03,BTC,76409.960000,76414.900000,-0.6,27163
06:27:03,ETH,2259.880000,2259.810000,0.3,27163
06:27:18,BTC,76413.540000,76414.800000,-0.2,27178
06:27:18,ETH,2260.310000,2260.360000,-0.2,27178
06:27:33,BTC,76418.670000,76423.300000,-0.6,27193
06:27:33,ETH,2260.470000,2260.390000,0.4,27193
06:27:48,BTC,76419.450000,76425.800000,-0.8,27208
06:27:48,ETH,2260.570000,2260.660000,-0.4,27208
06:28:03,BTC,76419.460000,76429.500000,-1.3,27223
06:28:03,ETH,2260.580000,2260.670000,-0.4,27223
06:28:18,BTC,76419.460000,76429.500000,-1.3,27238
06:28:18,ETH,2260.490000,2260.480000,0.0,27238
06:28:33,BTC,76419.450000,76429.600000,-1.3,27253
06:28:33,ETH,2260.490000,2260.480000,0.0,27253
06:28:48,BTC,76419.460000,76429.500000,-1.3,27268
06:28:48,ETH,2260.490000,2260.480000,0.0,27268
06:29:03,BTC,76419.450000,76426.900000,-1.0,27283
06:29:03,ETH,2260.500000,2260.480000,0.1,27283
06:29:18,BTC,76424.280000,76429.500000,-0.7,27298
06:29:18,ETH,2260.490000,2260.500000,-0.0,27298
06:29:33,BTC,76431.990000,76433.600000,-0.2,27313
06:29:33,ETH,2260.490000,2260.510000,-0.1,27313
06:29:48,BTC,76440.010000,76444.100000,-0.5,27328
06:29:48,ETH,2260.880000,2260.820000,0.3,27328
06:30:03,BTC,76439.540000,76444.000000,-0.6,27343
06:30:03,ETH,2260.710000,2260.450000,1.2,27343
06:30:18,BTC,76439.540000,76448.700000,-1.2,27358
06:30:18,ETH,2260.710000,2260.820000,-0.5,27358
06:30:33,BTC,76442.010000,76449.100000,-0.9,27373
06:30:33,ETH,2260.700000,2260.650000,0.2,27373
06:30:48,BTC,76442.010000,76449.000000,-0.9,27388
06:30:48,ETH,2260.700000,2260.650000,0.2,27388
06:31:03,BTC,76442.020000,76444.100000,-0.3,27403
06:31:03,ETH,2260.500000,2260.650000,-0.7,27403
06:31:18,BTC,76439.540000,76441.900000,-0.3,27418
06:31:18,ETH,2260.510000,2260.400000,0.5,27418
06:31:33,BTC,76439.540000,76443.900000,-0.6,27433
06:31:33,ETH,2260.500000,2260.500000,0.0,27433
06:31:48,BTC,76439.530000,76443.900000,-0.6,27448
06:31:48,ETH,2260.410000,2260.360000,0.2,27448
06:32:03,BTC,76439.540000,76444.100000,-0.6,27463
06:32:03,ETH,2260.210000,2260.270000,-0.3,27463
06:32:18,BTC,76439.540000,76444.100000,-0.6,27478
06:32:18,ETH,2260.270000,2260.250000,0.1,27478
06:32:33,BTC,76439.530000,76444.000000,-0.6,27493
06:32:33,ETH,2260.340000,2260.590000,-1.1,27493
06:32:48,BTC,76435.310000,76436.200000,-0.1,27508
06:32:48,ETH,2260.340000,2260.590000,-1.1,27508
06:33:03,BTC,76435.310000,76436.200000,-0.1,27523
06:33:03,ETH,2260.240000,2260.180000,0.3,27523
06:33:18,BTC,76404.840000,76404.500000,0.0,27538
06:33:18,ETH,2259.160000,2259.110000,0.2,27538
06:33:33,BTC,76362.570000,76370.200000,-1.0,27553
06:33:33,ETH,2258.140000,2258.090000,0.2,27553
06:33:48,ETH,2257.650000,2257.790000,-0.6,27568
06:34:12,BTC,76345.000000,76349.500000,-0.6,27592
06:34:12,ETH,2257.650000,2257.790000,-0.6,27592
06:34:27,BTC,76349.680000,76354.400000,-0.6,27607
06:34:27,ETH,2257.830000,2257.840000,-0.0,27607
06:34:42,BTC,76349.690000,76345.500000,0.5,27622
06:34:42,ETH,2257.840000,2257.840000,0.0,27622
06:34:57,BTC,76350.560000,76354.100000,-0.5,27637
06:34:57,ETH,2257.840000,2257.990000,-0.7,27637
06:35:12,BTC,76354.740000,76354.100000,0.1,27652
06:35:12,ETH,2257.830000,2257.970000,-0.6,27652
06:35:27,BTC,76352.000000,76354.400000,-0.3,27667
06:35:27,ETH,2257.830000,2257.840000,-0.0,27667
06:35:42,BTC,76352.010000,76354.300000,-0.3,27682
06:35:42,ETH,2257.720000,2257.840000,-0.5,27682
06:35:57,BTC,76352.010000,76352.600000,-0.1,27697
06:35:57,ETH,2257.720000,2257.540000,0.8,27697
06:36:12,BTC,76311.850000,76309.700000,0.3,27712
06:36:12,ETH,2256.210000,2256.070000,0.6,27712
06:36:27,BTC,76306.580000,76313.700000,-0.9,27727
06:36:27,ETH,2255.910000,2256.000000,-0.4,27727
06:36:42,BTC,76309.430000,76313.800000,-0.6,27742
06:36:42,ETH,2255.910000,2255.990000,-0.4,27742
06:36:57,BTC,76314.790000,76322.100000,-1.0,27757
06:36:57,ETH,2255.910000,2255.760000,0.7,27757
06:37:12,BTC,76280.680000,76276.600000,0.5,27772
06:37:12,ETH,2255.020000,2255.010000,0.0,27772
06:37:27,BTC,76302.700000,76299.200000,0.5,27787
06:37:27,ETH,2255.760000,2255.970000,-0.9,27787
06:37:42,BTC,76302.710000,76299.200000,0.5,27802
06:37:42,ETH,2255.770000,2255.980000,-0.9,27802
06:37:57,BTC,76304.290000,76312.200000,-1.0,27817
06:37:57,ETH,2255.910000,2256.060000,-0.7,27817
06:38:12,BTC,76304.300000,76306.400000,-0.3,27832
06:38:12,ETH,2255.860000,2255.840000,0.1,27832
06:38:27,BTC,76304.290000,76306.400000,-0.3,27847
06:38:27,ETH,2255.850000,2255.980000,-0.6,27847
06:38:42,BTC,76314.990000,76318.000000,-0.4,27862
06:38:42,ETH,2255.970000,2256.240000,-1.2,27862
06:38:57,BTC,76330.840000,76335.500000,-0.6,27877
06:38:57,ETH,2256.600000,2256.730000,-0.6,27877
06:39:12,BTC,76331.110000,76335.500000,-0.6,27892
06:39:12,ETH,2256.760000,2257.050000,-1.3,27892
06:39:27,BTC,76329.860000,76335.400000,-0.7,27907
06:39:27,ETH,2256.770000,2256.760000,0.0,27907
06:39:42,BTC,76329.870000,76335.400000,-0.7,27922
06:39:42,ETH,2256.760000,2256.770000,-0.0,27922
06:39:57,BTC,76318.160000,76311.600000,0.9,27937
06:39:57,ETH,2256.370000,2256.610000,-1.1,27937
06:40:12,BTC,76315.220000,76311.600000,0.5,27952
06:40:12,ETH,2256.360000,2256.330000,0.1,27952
06:40:27,BTC,76315.210000,76311.500000,0.5,27967
06:40:27,ETH,2256.360000,2256.500000,-0.6,27967
06:40:42,BTC,76306.430000,76305.900000,0.1,27982
06:40:42,ETH,2256.360000,2256.320000,0.2,27982
06:40:57,BTC,76306.420000,76311.400000,-0.7,27997
06:40:57,ETH,2256.370000,2256.500000,-0.6,27997
06:41:12,BTC,76315.210000,76320.900000,-0.7,28012
06:41:12,ETH,2256.540000,2256.610000,-0.3,28012
06:41:27,BTC,76315.210000,76320.900000,-0.7,28027
06:41:27,ETH,2256.550000,2256.910000,-1.6,28027
06:41:42,BTC,76315.200000,76320.900000,-0.7,28042
06:41:42,ETH,2256.430000,2256.660000,-1.0,28042
06:41:57,BTC,76315.210000,76320.800000,-0.7,28057
06:41:57,ETH,2256.440000,2256.550000,-0.5,28057
06:42:12,BTC,76315.210000,76320.800000,-0.7,28072
06:42:12,ETH,2256.440000,2256.550000,-0.5,28072
06:42:27,BTC,76315.210000,76320.800000,-0.7,28087
06:42:27,ETH,2256.430000,2256.540000,-0.5,28087
06:42:42,BTC,76311.780000,76311.800000,-0.0,28102
06:42:42,ETH,2256.440000,2256.390000,0.2,28102
06:42:57,BTC,76311.780000,76311.700000,0.0,28117
06:42:57,ETH,2256.430000,2256.390000,0.2,28117
06:43:12,BTC,76314.030000,76320.800000,-0.9,28132
06:43:12,ETH,2256.440000,2256.550000,-0.5,28132
06:43:27,BTC,76315.210000,76320.800000,-0.7,28147
06:43:27,ETH,2256.430000,2256.540000,-0.5,28147
06:43:42,BTC,76315.220000,76320.800000,-0.7,28162
06:43:42,ETH,2256.430000,2256.550000,-0.5,28162
06:43:57,BTC,76315.220000,76320.800000,-0.7,28177
06:43:57,ETH,2256.520000,2256.720000,-0.9,28177
06:44:12,BTC,76315.210000,76320.800000,-0.7,28192
06:44:12,ETH,2256.520000,2256.560000,-0.2,28192
06:44:27,BTC,76315.210000,76320.800000,-0.7,28207
06:44:27,ETH,2256.520000,2256.560000,-0.2,28207
06:44:42,BTC,76315.220000,76320.800000,-0.7,28222
06:44:42,ETH,2256.520000,2256.580000,-0.3,28222
06:44:57,BTC,76334.960000,76335.300000,-0.0,28237
06:44:57,ETH,2257.060000,2257.290000,-1.0,28237
06:45:12,BTC,76323.280000,76323.200000,0.0,28252
06:45:12,ETH,2257.020000,2256.970000,0.2,28252
06:45:27,BTC,76323.290000,76323.100000,0.0,28267
06:45:27,ETH,2257.020000,2256.970000,0.2,28267
06:45:42,BTC,76313.970000,76318.000000,-0.5,28282
06:45:42,ETH,2256.680000,2256.670000,0.0,28282
06:45:57,BTC,76313.960000,76318.100000,-0.5,28297
06:45:57,ETH,2256.690000,2256.660000,0.1,28297
06:46:12,BTC,76313.970000,76318.100000,-0.5,28312
06:46:12,ETH,2256.690000,2256.660000,0.1,28312
06:46:27,BTC,76313.960000,76316.800000,-0.4,28327
06:46:27,ETH,2256.550000,2256.560000,-0.0,28327
06:46:42,BTC,76311.780000,76310.700000,0.1,28342
06:46:42,ETH,2256.360000,2256.320000,0.2,28342
06:46:57,BTC,76311.780000,76310.600000,0.2,28357
06:46:57,ETH,2256.360000,2256.320000,0.2,28357
06:47:12,BTC,76307.690000,76306.700000,0.1,28372
06:47:12,ETH,2256.190000,2256.010000,0.8,28372
06:47:27,BTC,76307.690000,76310.600000,-0.4,28387
06:47:27,ETH,2256.180000,2256.290000,-0.5,28387
06:47:42,BTC,76311.760000,76315.600000,-0.5,28402
06:47:42,ETH,2256.180000,2256.290000,-0.5,28402
06:47:57,BTC,76311.750000,76312.400000,-0.1,28417
06:47:57,ETH,2256.140000,2256.000000,0.6,28417
06:48:12,BTC,76298.800000,76305.000000,-0.8,28432
06:48:12,ETH,2255.520000,2255.480000,0.2,28432
06:48:27,BTC,76298.800000,76293.000000,0.8,28447
06:48:27,ETH,2255.510000,2255.500000,0.0,28447
06:48:42,BTC,76298.800000,76303.200000,-0.6,28462
06:48:42,ETH,2255.650000,2255.800000,-0.7,28462
06:48:57,BTC,76303.550000,76304.800000,-0.2,28477
06:48:57,ETH,2256.210000,2256.520000,-1.4,28477
06:49:12,BTC,76311.760000,76313.700000,-0.3,28492
